2.0018873215	7.9266204834e-7
2.3726713657	7.3427038193e-7
2.8691320419	6.6614670753e-7
3.5146918297	6.0760798454e-7
4.6136231422	5.2645850182e-7
5.9332938194	4.6452164650e-7
7.5795702934	4.0983939171e-7
10.9825706482	3.4504473209e-7
13.7122507095	3.0953228474e-7
17.9996376038	2.6957826614e-7
21.7137012482	2.4669628143e-7
26.2188472748	2.2538666725e-7
30.5885486603	2.0878355503e-7
38.4294128418	1.8582404852e-7
49.8708305359	1.6169916391e-7
61.6444358826	1.4568120241e-7
73.0620422363	1.3519210815e-7
84.2684707642	1.2876307964e-7
96.4547195435	1.2106041908e-7
114.8159408569	1.1372084618e-7
134.5962677002	1.0534353256e-7
160.5895843506	9.6907596588e-8
198.6891479492	9.2306346893e-8
222.4933624268	9.0479564667e-8
251.6510314941	9.0479564667e-8
286.2575073242	9.0479564667e-8
321.7785339355	9.3029899597e-8
365.3703308105	9.9204368591e-8
398.3420104980	1.1059459448e-7
419.6085815430	1.2147703171e-7
442.8639221191	1.3863421679e-7
452.9077453613	1.5348136425e-7
462.9603271484	1.6756017208e-7
2.0038626194	0.0001966526
2.2620987892	0.0001773245
2.5732889175	0.0001534978
2.8256685734	0.0001387792
3.1490409374	0.0001236337
3.6096904278	0.0001076753
4.1355957985	9.2561683655e-5
4.6976633072	8.0683202744e-5
5.3823103905	7.0697913170e-5
6.0442223549	6.2054967880e-5
6.8102779388	5.4468612671e-5
7.5821728706	4.8774991035e-5
8.9568986893	4.0251097679e-5
10.5098905563	3.4065301418e-5
11.9895858765	2.9564015865e-5
13.4254331589	2.6312983036e-5
14.7491073608	2.3584568501e-5
16.1339664459	2.1564161777e-5
18.2483158112	1.8927913904e-5
20.3070449829	1.6774238348e-5
24.0682601929	1.3842781782e-5
26.9125118256	1.2257193327e-5
29.8205852509	1.0985378027e-5
32.9806098938	9.9234876633e-6
38.0408554077	8.4128541946e-6
42.2726707458	7.4877228737e-6
45.8548660278	6.8211932182e-6
51.1748847961	6.0710802078e-6
56.3555755615	5.4743766785e-6
66.1580352783	4.5809092522e-6
73.7987899780	3.9930369854e-6
83.2342071533	3.5232634544e-6
94.0048675537	3.0658490658e-6
109.2588806152	2.5654718876e-6
122.2858200073	2.2207570076e-6
141.9219207764	1.8826982975e-6
163.2276000977	1.5754231215e-6
186.5681610107	1.3332052231e-6
205.6493988037	1.2032970190e-6
232.4900054932	1.0182926655e-6
263.5898742676	8.5656595230e-7
276.7471313477	7.7376575470e-7
292.4984436035	7.1369485855e-7
310.9278564453	6.3461651802e-7
332.7223815918	5.4652156830e-7
352.1727294922	4.7638597488e-7
365.7150878906	4.2399878502e-7
390.0433044434	3.5327777863e-7
403.3087463379	3.0633447170e-7
422.0083312988	2.6243362427e-7
444.5380859375	2.1636819839e-7
459.8739013672	1.7594001293e-7
465.1691894531	1.6757328510e-7
