0.2121914476	2.7161746025e-7
0.2160015404	1.9569015503e-6
0.2203070074	9.5129909515e-7
0.2228604853	1.0119181871e-6
0.2268075049	1.2583963871e-6
0.2293609828	1.2102186680e-6
0.2336221486	1.5739319324e-6
0.2390029877	1.1648535728e-6
0.2400783449	1.2278885841e-6
0.2436628789	1.0311748981e-6
0.2483268082	1.1957941055e-6
0.2532122433	1.1736886501e-6
0.2578761578	1.2744436264e-6
0.2684566081	7.5339522362e-7
0.2754967809	2.2800819874e-6
0.2826255858	2.3431169987e-6
0.2890374660	1.5618876219e-6
0.2957192063	2.4900307655e-6
0.3035649061	1.3900918961e-6
0.3053128719	1.3900918961e-6
0.3123047352	1.5751222372e-6
0.3202873766	1.0452386141e-6
0.3252654672	1.0452386141e-6
0.3402399421	3.7012188435e-6
0.3509089947	1.9296030998e-6
0.3656176329	2.9978449345e-6
0.3766451478	1.8589235544e-6
0.3830127120	2.0680785179e-6
0.3865086436	1.9580916166e-6
0.3939959407	3.2214603424e-6
0.4029653370	3.7180588245e-6
0.4159219861	1.1640243530e-6
0.4269534945	4.5338006020e-6
0.4326484799	4.0099382401e-6
0.4362330437	4.2997627258e-6
0.4465476274	1.8589235544e-6
0.4573978782	1.4506390095e-6
0.4655134678	1.3627212048e-6
0.4714299440	2.1812748909e-6
0.4785587192	1.9833707809e-6
0.4841167927	2.0275456905e-6
0.4884222746	1.7561492920e-6
0.4955511093	2.8585407734e-6
0.5032195449	1.0122427940e-6
0.5067154765	1.0278934240e-6
0.5131716728	1.8552809954e-6
0.5188667178	1.5341567993e-6
0.5291329622	1.4426331520e-6
0.5426293015	6.1603803635e-7
0.5533466935	1.8067431450e-6
0.5640599728	1.2041603327e-6
0.5715472698	1.9103106260e-6
0.5797997117	1.1355358362e-6
0.5865701437	1.1419548988e-6
0.5996596813	1.9460476637e-6
0.6125277877	9.7095270157e-7
0.6175057888	1.2166374922e-6
0.6274580359	3.4896476269e-6
0.6370999217	2.8200271130e-6
0.6430607438	3.2592163086e-6
0.6593804359	9.3041963577e-7
0.6614908576	9.2400093079e-7
0.6679028869	1.2439360619e-6
0.6746248603	1.2214698792e-6
0.6788416505	2.1219179630e-6
0.6964622736	5.6991591454e-7
0.7006751299	5.9800748825e-7
0.7106312513	1.0910001993e-6
0.7187467813	1.3912819624e-6
0.7356021404	2.1411750317e-6
0.7451999784	8.6298532486e-7
0.7531341314	1.4780093431e-6
0.7655994892	6.0244302750e-7
0.7732640505	6.5581359863e-7
0.7903046012	2.4908604622e-6
0.7994471788	7.3049640656e-7
0.8068457842	8.9428644180e-7
0.8122710586	1.1094636917e-6
0.8191339374	1.6494082212e-6
0.8284577727	1.4643418789e-6
0.8348697424	2.4158170223e-6
0.8474235535	9.0597019196e-7
0.8647341132	2.6025056839e-6
0.8758500814	1.2319276333e-6
0.8884081841	2.8020324707e-6
0.8973735571	2.0276179314e-6
0.9022589326	1.8722662926e-6
0.9091662765	1.3407602310e-6
0.9193439484	1.9525387287e-6
0.9314507842	1.1974170208e-6
0.9386237860	1.5354187489e-6
0.9468723536	1.0027225018e-6
0.9603686929	6.2736129761e-7
0.9656608701	6.1812968254e-7
0.9781222939	1.6117241383e-6
0.9838615656	1.4491243362e-6
0.9903177023	1.8453645706e-6
0.9996455908	7.2451028824e-7
