24.0188922882	0.0100187873
24.8078575134	0.0087637659
26.1273727417	0.0072685983
26.6689567566	0.0062558749
27.6735553741	0.0050282278
29.0408573151	0.0042104037
31.6237030029	0.0032334672
36.5667686462	0.0025991583
39.6156883240	0.0024644299
43.8752021790	0.0023346925
47.4109420776	0.0022305441
50.7870979309	0.0021969317
52.4553527832	0.0021969317
55.0775527954	0.0021969317
58.7878761292	0.0021969317
64.2796096802	0.0021969317
75.0952072144	0.0021969317
82.3605270386	0.0024551987
90.2871322632	0.0028633806
96.5650482178	0.0032425856
103.8668441772	0.0040339199
109.8412246704	0.0048637060
117.7825317383	0.0067683142
123.1639556885	0.0084849820
124.6262741089	0.0099336868
