0.0010449199	3.0265088081e-7
0.0010947692	2.6524255276e-7
0.0011616345	2.3788545132e-7
0.0012282537	2.2665395737e-7
0.0013386994	2.0960559845e-7
0.0015575463	1.8768932819e-7
0.0019563632	1.6909824610e-7
0.0023512901	1.5234866142e-7
0.0026812353	1.4163880348e-7
0.0031305533	1.3250076771e-7
0.0036089942	1.2309292555e-7
0.0040705311	1.1514350176e-7
0.0047847158	1.0518484116e-7
0.0055845841	9.7119102478e-8
0.0064040748	9.1481513977e-8
0.0071874266	8.6034669876e-8
0.0084423199	7.9925966263e-8
0.0097291628	7.4368772507e-8
0.0115048978	6.7880520821e-8
0.0134516228	6.3160805702e-8
0.0158790573	5.8410010338e-8
0.0183575656	5.4637885094e-8
0.0212984309	5.0758447647e-8
0.0246142484	4.6653590202e-8
0.0281368475	4.3676753044e-8
0.0328051522	4.0637145042e-8
0.0397764929	3.7319929600e-8
0.0475883149	3.4301841259e-8
0.0545905642	3.2088828087e-8
0.0633138493	2.9833035469e-8
0.0736898929	2.8426454067e-8
0.0869215876	2.6632838249e-8
0.0989053920	2.5669043064e-8
0.1198398992	2.4590582848e-8
0.1344519258	2.4590582848e-8
0.1470119208	2.5047116280e-8
0.1658125818	2.6490101814e-8
0.1791367829	2.8820862770e-8
0.1908810884	3.4698786736e-8
0.1952448934	4.2128105164e-8
0.1994238645	6.3256626129e-8
0.2004062831	2.9850926399e-7
0.1948986202	3.5364131927e-7
0.1848483086	4.1132035255e-7
0.1675723493	4.7584271431e-7
0.1478439122	5.5601277351e-7
0.1286964864	6.5870442390e-7
0.1115150899	7.7682204247e-7
0.1000311747	8.8296766281e-7
0.0859760568	1.0476322174e-6
0.0746043250	1.2128885984e-6
0.0665428713	1.3701908588e-6
0.0588111356	1.5527015924e-6
0.0524379425	1.7675403357e-6
0.0476215556	1.9618675709e-6
0.0389306359	2.4599735737e-6
0.0327013209	2.9753794670e-6
0.0265265014	3.7195205688e-6
0.0193759389	5.2282509804e-6
0.0150387567	6.8018159866e-6
0.0115293618	8.9989957809e-6
0.0086687887	1.2099422216e-5
0.0066338694	1.6243417263e-5
0.0053906245	2.0011441708e-5
0.0042993370	2.5695760250e-5
0.0036525028	3.0047779083e-5
0.0028000779	3.9998579025e-5
0.0023207783	4.8639621735e-5
0.0018482589	6.3178682327e-5
0.0015329542	7.9585928917e-5
0.0012727702	0.0001047300
0.0011698389	0.0001227551
0.0011087406	0.0001419036
0.0010635018	0.0001720257
0.0010375587	0.0001965848
