0.1	0.028742
0.25	0.028638
0.5	0.028448
0.75	0.028738
1.	0.028547
1.25	0.02902
1.5	0.028673
1.75	0.028837
2.	0.02858
2.25	0.028448
2.5	0.028654
2.75	0.028742
3.	0.028396
3.25	0.028718
3.5	0.028879
3.75	0.028706
4.	0.028483
4.25	0.028656
4.5	0.028644
4.75	0.028851
5.	0.028712
5.25	0.028789
5.5	0.02854
5.75	0.028214
6.	0.028389
6.25	0.028511
6.5	0.028572
6.75	0.028812
7.	0.028348
7.25	0.028582
7.5	0.028506
7.75	0.028615
8.	0.028537
8.25	0.02849
8.5	0.028584
8.75	0.028464
9.	0.028224
9.25	0.028617
9.5	0.028422
9.75	0.028729
10.	0.02851
10.25	0.02851
10.5	0.028355
10.75	0.028615
11.	0.028458
11.25	0.028231
11.5	0.028626
11.75	0.028507
12.	0.028507
12.25	0.028355
12.5	0.028525
12.75	0.02851
13.	0.028582
13.25	0.02851
13.5	0.028271
13.75	0.028384
14.25	0.028286
14.5	0.028343
14.75	0.028315
15.	0.028398
15.25	0.028359
15.5	0.028451
15.75	0.028104
16.	0.028375
16.25	0.028115
16.5	0.027858
16.75	0.027982
17.	0.028128
17.25	0.028247
17.5	0.02796
17.75	0.027723
18.	0.028149
18.25	0.027853
18.5	0.028173
18.75	0.027782
19.	0.027691
19.25	0.028408
19.5	0.027695
19.75	0.027997
20.	0.028057
20.25	0.02755
20.5	0.027952
20.75	0.027888
21.	0.027875
21.25	0.028189
21.5	0.027921
21.75	0.024794
22.25	0.028034
22.5	0.027988
22.75	0.027635
23.	0.02771
23.25	0.027454
23.5	0.027798
23.75	0.027798
24.	0.02784
24.25	0.02784
24.5	0.027866
24.75	0.027592
25.	0.027596
25.25	0.027454
25.5	0.026257
25.75	0.027349
26.	0.027246
26.25	0.026974
26.5	0.02731
26.75	0.027328
27.	0.027531
27.25	0.027545
27.5	0.027288
27.75	0.027542
28.	0.027382
28.25	0.027399
28.5	0.027508
28.75	0.02719
29.	0.027151
29.25	0.027197
29.5	0.027153
29.75	0.027018
30.	0.027153
30.25	0.027117
30.5	0.027114
30.75	0.026925
31.	0.02703
31.25	0.026962
31.5	0.027103
31.75	0.026822
32.	0.026882
32.25	0.026837
32.5	0.026651
32.75	0.0266
33.	0.026773
33.25	0.026625
33.5	0.026661
33.75	0.026762
34.	0.026596
34.25	0.026745
34.5	0.026448
34.75	0.026561
35.25	0.026356
35.5	0.026531
35.75	0.026239
36.	0.026182
36.25	0.025431
36.5	0.026317
36.75	0.026085
37.	0.026003
37.25	0.026238
37.5	0.02619
37.75	0.025896
38.	0.0259
38.25	0.026179
38.5	0.02595
38.75	0.025942
39.	0.026187
39.25	0.025725
39.5	0.025796
39.75	0.025721
40.	0.025822
40.25	0.025822
40.5	0.025693
40.75	0.025759
41.	0.025596
41.25	0.025502
41.5	0.02573
41.75	0.025589
42.	0.025316
42.25	0.025501
42.5	0.025348
42.75	0.02535
43.	0.025411
43.25	0.025305
43.5	0.025184
43.75	0.02495
44.	0.02495
44.25	0.024655
44.5	0.024864
44.75	0.024864
45.	0.024989
45.25	0.024731
45.5	0.024997
45.75	0.02478
46.	0.024943
46.25	0.02477
46.5	0.024606
46.75	0.024604
47.	0.024514
47.25	0.024293
47.5	0.024607
47.75	0.024448
48.	0.024562
48.25	0.024371
48.5	0.024513
48.75	0.024404
49.	0.024094
49.25	0.024399
49.5	0.023705
49.75	0.024055
50.	0.023858
50.25	0.024242
50.5	0.02377
50.75	0.024055
51.	0.023681
51.25	0.023905
51.5	0.023167
51.75	0.023235
52.	0.02331
52.25	0.023449
52.5	0.023327
52.75	0.023265
53.	0.023548
53.25	0.023354
53.5	0.023274
53.75	0.022972
54.	0.022739
54.25	0.022742
54.5	0.023024
54.75	0.022933
55.	0.022688
55.25	0.023161
55.5	0.022882
55.75	0.0228
56.	0.02243
56.25	0.022491
56.5	0.022524
56.75	0.022508
57.	0.022134
57.25	0.022534
57.5	0.022297
57.75	0.022339
58.	0.022699
58.25	0.022982
58.5	0.019854
58.75	0.030046
59.	0.021957
59.25	0.0215
59.5	0.021727
59.75	0.021896
60.	0.021436
60.25	0.021534
60.5	0.021567
60.75	0.021451
61.	0.021287
61.25	0.021155
61.5	0.021294
61.75	0.020966
62.	0.020845
62.25	0.021052
62.5	0.020462
62.75	0.020757
63.	0.020615
63.25	0.020802
63.5	0.020775
63.75	0.020296
64.	0.020513
64.25	0.020235
64.5	0.020313
64.75	0.020103
65.	0.020178
65.25	0.019814
65.5	0.019975
65.75	0.019805
66.	0.019657
66.25	0.019791
66.5	0.01973
66.75	0.019375
67.	0.019543
67.25	0.01923
67.5	0.019156
67.75	0.019084
68.	0.019084
68.25	0.018904
68.5	0.019095
68.75	0.018834
69.	0.018632
69.25	0.018583
69.5	0.018392
69.75	0.018486
70.	0.01839
70.25	0.01839
70.5	0.018096
70.75	0.017906
71.	0.018046
71.25	0.017922
71.5	0.017758
71.75	0.017846
72.	0.017478
72.25	0.017324
72.5	0.017313
72.75	0.017222
73.	0.016897
73.25	0.016985
73.5	0.016789
73.75	0.016813
74.	0.016851
74.25	0.016564
74.5	0.016538
74.75	0.016359
75.	0.016313
75.25	0.016029
75.5	0.015754
75.75	0.015841
76.	0.01559
76.25	0.01549
76.5	0.015663
76.75	0.015192
77.	0.015158
77.25	0.015318
77.5	0.015076
77.75	0.01478
78.	0.014828
78.25	0.014646
78.5	0.014587
78.75	0.014355
79.	0.014316
79.25	0.014129
79.5	0.013927
79.75	0.013743
80.	0.013633
80.25	0.013428
80.5	0.013242
80.75	0.013235
81.	0.013047
81.25	0.012942
81.5	0.012809
81.75	0.012791
82.	0.01254
82.25	0.012454
82.5	0.012066
82.75	0.012079
83.	0.011761
83.25	0.011626
83.5	0.011444
83.75	0.011293
84.	0.010972
84.25	0.010644
84.5	0.010643
84.75	0.010307
85.	0.010265
85.25	0.010206
85.5	0.009745
85.75	0.009717
86.	0.009522
86.25	0.009306
86.5	0.009051
86.75	0.008841
87.	0.008519
87.25	0.008256
87.5	0.00802
87.75	0.007689
88.	0.007455
88.25	0.007178
88.5	0.006674
88.75	0.006537
89.	0.006143
89.25	0.005799
89.5	0.00545
89.75	0.004997
90.	0.004661
90.25	0.003889
90.5	0.003265
90.75	0.002291
91.	0.004995
91.25	0.003463
91.5	0.003467
91.75	0.004103
92.	0.004695
92.25	0.00513
92.5	0.005474
92.75	0.005938
93.	0.006366
93.25	0.006845
93.5	0.007227
93.75	0.007441
94.	0.007853
94.25	0.008047
94.5	0.008542
94.75	0.008747
95.	0.00903
95.25	0.009134
95.5	0.009356
95.75	0.009834
96.	0.010145
96.25	0.010387
96.5	0.010488
96.75	0.010679
97.	0.010974
97.25	0.011192
97.5	0.010498
97.75	0.01029
98.	0.011747
98.25	0.012152
98.5	0.012496
98.75	0.012803
99.	0.012666
99.25	0.012983
99.5	0.013137
99.75	0.01353
100.	0.013635
100.25	0.013762
100.5	0.014058
100.75	0.014258
101.	0.014638
101.25	0.014784
101.5	0.014805
101.75	0.014909
102.	0.015129
102.25	0.015408
102.5	0.015441
102.75	0.015593
103.	0.015898
103.25	0.016096
103.5	0.016284
103.75	0.016367
104.	0.016604
104.25	0.016719
104.5	0.01688
104.75	0.017096
105.	0.017156
105.25	0.017563
105.5	0.017506
105.75	0.017643
106.	0.017875
106.25	0.018189
106.5	0.018054
106.75	0.018523
107.	0.018583
107.25	0.018628
107.5	0.018836
107.75	0.019072
108.	0.019182
108.25	0.019386
108.5	0.019325
108.75	0.019715
109.	0.019838
109.25	0.019802
109.5	0.01968
109.75	0.020048
110.	0.020426
110.25	0.020267
110.5	0.020628
110.75	0.020306
111.	0.020892
111.25	0.021034
111.5	0.02111
111.75	0.021022
112.	0.021663
112.25	0.02159
112.5	0.021819
112.75	0.022065
113.	0.021934
113.25	0.022358
113.5	0.022484
113.75	0.022629
114.	0.022499
114.25	0.022558
114.5	0.023055
114.75	0.022963
115.	0.023481
115.25	0.02336
115.5	0.023391
115.75	0.023389
116.	0.023759
116.25	0.023717
116.5	0.024063
116.75	0.019492
117.	0.024273
117.25	0.024351
117.5	0.024526
117.75	0.024722
118.	0.024773
118.25	0.025173
118.5	0.024913
118.75	0.025164
119.	0.02521
119.25	0.025282
119.5	0.025485
119.75	0.025706
120.	0.025755
120.25	0.025918
120.5	0.025856
120.75	0.025971
121.	0.026407
121.25	0.026561
121.5	0.026411
121.75	0.026493
122.	0.026528
122.25	0.027074
122.5	0.026509
122.75	0.027011
123.	0.027512
123.25	0.027587
123.5	0.027383
123.75	0.027503
124.	0.027451
124.25	0.027859
124.5	0.028195
124.75	0.028121
125.	0.028296
125.25	0.028233
125.5	0.02831
125.75	0.02844
126.	0.028794
126.25	0.028872
126.5	0.029019
126.75	0.028527
127.	0.029088
127.25	0.029469
127.5	0.028929
127.75	0.029133
128.	0.029255
128.25	0.029779
128.5	0.030149
128.75	0.030174
129.	0.030325
129.25	0.030337
129.5	0.030094
129.75	0.030465
130.25	0.030824
130.5	0.030944
130.75	0.030865
131.	0.030897
131.25	0.031383
131.5	0.031069
131.75	0.030726
132.	0.031222
132.25	0.031815
132.5	0.031782
132.75	0.031933
133.	0.031925
133.25	0.031909
133.5	0.032241
133.75	0.032412
134.	0.032136
134.25	0.031826
134.5	0.032418
134.75	0.032848
135.	0.032914
135.25	0.032833
135.5	0.033009
135.75	0.032972
136.25	0.033243
136.5	0.033495
136.75	0.03381
137.	0.033799
137.25	0.033935
137.5	0.033805
137.75	0.034118
138.	0.034053
138.25	0.034423
138.5	0.034403
138.75	0.03442
139.	0.034412
139.25	0.033382
139.5	0.034879
139.75	0.03491
140.	0.035037
140.25	0.035222
140.5	0.034942
140.75	0.035218
141.	0.035837
141.25	0.035611
141.5	0.035423
141.75	0.035372
142.	0.035765
142.25	0.035838
142.5	0.035451
142.75	0.036283
143.	0.036298
143.25	0.03645
143.5	0.036596
143.75	0.036387
144.	0.036998
144.25	0.036322
144.5	0.036978
144.75	0.037466
145.	0.03739
145.25	0.036993
145.5	0.036912
145.75	0.037804
146.	0.03749
146.25	0.037741
146.5	0.037757
146.75	0.038002
147.	0.037615
147.25	0.038331
147.5	0.038359
147.75	0.036032
148.	0.038515
148.25	0.038212
148.5	0.038447
148.75	0.039192
149.	0.038771
149.25	0.03902
149.5	0.039116
149.75	0.039035
150.	0.0396
150.25	0.039728
150.5	0.039163
150.75	0.039904
151.	0.039447
151.25	0.039655
151.5	0.039569
151.75	0.039887
152.	0.040251
152.25	0.040008
152.5	0.039686
152.75	0.040756
153.	0.040487
153.25	0.040179
153.5	0.040461
153.75	0.041019
154.	0.040718
154.25	0.041256
154.5	0.034093
154.75	0.041321
155.	0.041303
155.25	0.041775
155.5	0.040312
155.75	0.041234
156.	0.042127
156.25	0.042213
156.5	0.04179
156.75	0.041789
157.	0.042378
157.25	0.042408
157.5	0.041889
157.75	0.042794
158.	0.042561
158.25	0.042603
158.5	0.042781
158.75	0.0425
159.	0.043052
159.25	0.042936
159.5	0.042964
159.75	0.043458
160.	0.043389
160.25	0.042615
160.5	0.04387
160.75	0.043553
161.25	0.043776
161.5	0.044201
161.75	0.044234
162.	0.043752
162.25	0.044508
162.5	0.044346
162.75	0.044189
163.	0.044456
163.25	0.044301
163.5	0.044902
163.75	0.045125
164.	0.04501
164.25	0.04497
164.5	0.04497
164.75	0.045891
165.	0.044711
165.25	0.044794
165.5	0.045204
165.75	0.045608
166.	0.045639
166.25	0.04429
166.5	0.04604
166.75	0.045083
167.	0.045636
167.25	0.045456
167.5	0.046157
167.75	0.046008
168.	0.045735
168.25	0.046482
168.5	0.04561
168.75	0.047129
169.	0.046735
169.25	0.046677
169.5	0.046877
169.75	0.046257
170.	0.047075
170.25	0.045491
170.5	0.047224
170.75	0.036758
171.	0.047412
171.25	0.048133
171.5	0.047451
171.75	0.047754
172.25	0.04722
172.5	0.045312
172.75	0.047287
173.	0.048445
173.25	0.048885
173.5	0.048465
173.75	0.048484
174.	0.049105
174.25	0.047807
174.5	0.048901
174.75	0.048184
175.	0.048015
175.25	0.049388
175.5	0.049888
175.75	0.048216
176.	0.049325
176.25	0.049996
176.5	0.049431
176.75	0.049122
177.	0.042431
177.25	0.050275
177.5	0.050032
177.75	0.049756
178.	0.049781
178.25	0.050321
178.5	0.050598
178.75	0.050695
179.	0.050707
179.25	0.05067
179.5	0.05116
179.75	0.050695
180.	0.051065
180.25	0.051351
180.5	0.051259
180.75	0.051398
181.	0.050913
181.25	0.051662
181.5	0.05131
181.75	0.049793
182.	0.050872
182.25	0.044345
182.5	0.051697
182.75	0.051804
183.25	0.052279
183.5	0.052415
183.75	0.049362
184.	0.048048
184.25	0.048077
184.5	0.048597
184.75	0.044579
185.	0.050505
185.25	0.050934
185.5	0.050644
185.75	0.050896
186.	0.050728
186.25	0.050616
186.5	0.049647
186.75	0.048231
187.	0.047433
187.25	0.045954
187.5	0.044748
187.75	0.043873
188.	0.042969
188.25	0.042825
188.5	0.044652
188.75	0.041011
189.25	0.055045
189.5	0.042692
189.75	0.037667
190.	0.037171
190.25	0.037624
190.5	0.03841
190.75	0.039542
191.	0.040758
191.25	0.041889
191.5	0.042664
191.75	0.043898
192.25	0.043364
192.5	0.041784
192.75	0.040264
193.	0.040589
193.25	0.040778
193.5	0.041497
193.75	0.042325
194.	0.042144
194.25	0.041664
194.5	0.042435
194.75	0.042152
195.	0.042325
195.25	0.042148
195.5	0.040397
195.75	0.046788
196.25	0.046092
196.5	0.04124
196.75	0.039195
197.	0.037999
197.25	0.038228
197.5	0.038593
197.75	0.03905
198.	0.039464
198.25	0.039433
198.5	0.039292
198.75	0.039402
199.	0.039084
199.25	0.039808
199.5	0.041051
199.75	0.04416
200.25	0.046624
200.5	0.042976
200.75	0.041067
201.	0.040286
201.25	0.040437
201.5	0.040922
201.75	0.041836
202.25	0.040521
202.5	0.039214
202.75	0.037992
203.	0.037722
203.25	0.03776
203.5	0.037484
203.75	0.037804
204.	0.038089
204.25	0.037812
204.5	0.038307
204.75	0.039186
205.25	0.036791
205.5	0.034554
205.75	0.032546
206.	0.031437
206.25	0.032093
206.5	0.03396
206.75	0.033615
207.25	0.034291
207.5	0.033296
207.75	0.035991
208.	0.035956
208.25	0.036868
208.5	0.0374
208.75	0.037465
209.	0.03921
209.25	0.039932
209.5	0.04102
209.75	0.042466
210.	0.042322
210.25	0.043123
210.5	0.044958
210.75	0.0456
211.	0.046518
211.25	0.046676
211.5	0.046939
211.75	0.048255
212.	0.049606
212.25	0.049132
212.5	0.050323
212.75	0.051298
213.	0.051296
213.25	0.052067
213.5	0.046786
213.75	0.053865
214.	0.052989
214.25	0.054472
214.5	0.054642
214.75	0.05544
215.	0.05537
215.25	0.056584
215.5	0.04674
215.75	0.057168
216.	0.058252
216.25	0.057589
216.5	0.051964
216.75	0.059034
217.	0.047551
217.25	0.057765
217.5	0.059244
217.75	0.060368
218.	0.060149
218.25	0.056586
218.5	0.059044
218.75	0.061722
219.	0.054049
219.25	0.061334
219.5	0.062809
219.75	0.05221
220.	0.063047
220.25	0.063005
220.5	0.058294
220.75	0.063794
221.	0.062986
221.25	0.059561
221.5	0.056759
221.75	0.059122
222.	0.057691
222.25	0.055691
222.5	0.064894
222.75	0.056456
223.	0.046239
223.25	0.065346
223.5	0.057248
223.75	0.066391
224.	0.066223
224.25	0.066143
224.5	0.067241
224.75	0.067174
225.	0.066791
225.25	0.067282
225.5	0.06632
225.75	0.067191
226.	0.066747
226.25	0.063604
226.5	0.067081
226.75	0.068118
227.	0.065048
227.25	0.066498
227.5	0.067894
227.75	0.068141
228.	0.066438
228.25	0.063052
228.5	0.067655
228.75	0.068135
229.	0.068932
229.25	0.069112
229.5	0.069041
229.75	0.067624
230.	0.069173
230.25	0.068709
230.5	0.069414
230.75	0.070041
231.	0.070002
231.25	0.06964
231.5	0.070107
231.75	0.069985
232.	0.068716
232.25	0.069924
232.5	0.069781
232.75	0.069197
233.	0.070575
233.25	0.070094
233.5	0.071052
233.75	0.067202
234.	0.070441
234.25	0.063693
234.5	0.070358
234.75	0.066847
235.	0.071427
235.25	0.070781
235.5	0.071554
235.75	0.070193
236.	0.072258
236.25	0.071299
236.5	0.072049
236.75	0.071857
237.	0.070921
237.25	0.070601
237.5	0.071948
237.75	0.071894
238.	0.072654
238.25	0.072231
238.5	0.06556
238.75	0.071804
239.	0.065698
239.25	0.068877
239.5	0.07176
239.75	0.054444
240.	0.068198
240.25	0.072617
240.5	0.063925
240.75	0.073483
241.	0.074087
241.25	0.073029
241.5	0.071864
